word,sentiment
年代,151.604236
直播间,36.17897872
遗憾,129.0859974
蹄子,13.42407579
下午,238.9379387
华为,39.51165885
妲,170.4257316
坑,108.0634508
早上好,350.3373797
推,79.00649639
文化,171.8714306
微,49.50236365
来个,161.4181747
巅峰,133.3928344
后悔,68.21521024
出息,119.9587758
明显,134.9577751
香,153.1304397
背,88.49727367
职业,181.6707248
低调,328.5034031
上网,62.15464832
甜甜,191.0383443
质量,189.6855649
男友,53.44731662
看成,64.525529
水里,111.9410861
小姐,223.3525929
小说,102.6336839
做鬼脸,173.808654
嫁给,133.9415825
年纪,134.8156657
偏,86.99740011
不得,159.9943879
前排,154.5019169
节奏,124.8498963
人赞,341.8401881
真爱,203.3436286
允许,62.6728293
学到,123.0223338
知识,157.514614
设计,137.4864058
贝尔,142.0708786
神,172.3646888
赚,78.93977363
一线,279.2756998
大爷,130.3826552
收,124.642081
玩家,118.7326821
不再,166.6597203
入,202.3821736
属于,183.9857247
咩,87.48490201
名叫,128.2039614
弱弱,-41.31701339
操作,116.2032186
算了,88.55424893
早点,94.07378865
改,146.5296755
想买,86.62354791
服,163.6163164
屁股,31.09346911
挂,39.88330094
米,91.34675564
栗子,103.4009042
男主,98.96187277
一家人,327.2561521
甩头,57.40220135
去污粉,238.9298669
普通,154.8877963
勾引,334.6739762
不同,142.0222066
咋办,75.00263231
一眼,90.34928226
高考,121.9767244
酒店,125.2225154
光,83.04536065
处理,139.9087285
好几遍,105.3925952
擦,121.3259648
一会,62.38028748
当然,177.7768011
惨,148.6205209
噗,129.0895166
只会,131.0685723
提醒,184.6441965
一边,105.7946492
闺女,225.4494141
不见,95.80529489
留,163.1920006
十,222.6234321
崽,135.9606732
叶子,67.83927066
