,sentiment
护理,8.16281460942756
你弟,10.670633988120823
购物车,8.237596417126962
食用,6.309125290142266
掌握,15.849583485685198
山水,15.835061335630346
回头率,12.43845958424067
支架,4.210194820768452
还生,9.387076683899924
补拳,14.647384189278988
拳手,17.662460154512125
情不自禁,18.41727542317964
情分,16.056014922432368
我儿,15.86253424092548
伙食,14.02787394881145
做客,10.886692188170537
伞兵,11.975329391358777
真真,13.782236724361088
一天到晚,10.574688251390588
严格,9.192589332356413
千年,19.937278134888558
保,19.065104176851076
愉悦,15.71715914410879
小东西,12.761733226138908
小雪,10.608528081615127
陕西,9.934776191672311
固定,8.786066086678908
够呛,16.866759314160674
多有,12.76743254300492
枳,12.397304022149214
晒太阳,10.07830710670477
牙牙,16.469449962890764
焖,11.725183516455182
老爷子,9.209299429710398
求个,15.488669471447944
健健康康,18.08978043772599
视力,-0.8367902928018196
另一半,11.257553032212606
豪车,11.082997261660612
巴巴,11.602440377617832
富有,11.9274647777569
打击,9.919781261005364
投影,20.674508229053753
单一,14.85086994176173
两家,9.5061028362576
井胧,10.508391891946506
视线,15.406719296291143
长腿,11.475015902224074
山上,14.873994528665861
老歌,15.929150254900389
嫩,4.883327929100821
考考你,17.19614028719628
脆,9.772277236580013
画出,11.696964901481053
婚纱,15.973772877205688
进不了,12.638622299258646
咕噜,7.834597093255246
老白,4.205171923589807
落井下石,17.31239759659958
以木桃,23.696978314258907
嘀嗒,12.732383855564299
惹事,9.08927132470817
点亮,11.640185275502386
很多很多,8.640738957121757
靠近,16.253656220635698
打滚,10.634876252851484
极端,10.433773691807891
末日,21.495860740929828
喝醉,9.914979883088579
原理,10.736592569593908
婚房,11.030316280890496
捕捉,11.606054818348763
罚款,10.426444170997112
有期徒刑,19.53285940045186
不合,6.288235188513405
底,16.592737517775163
倍,11.459073369787383
胡说,5.514746324790419
绿豆汤,11.205297971317073
凉水,12.59930763579256
骆驼比,16.908191788023608
马大,15.312309307695756
品质,9.68122293459252
产后,12.223041738105502
打错字,12.224323770880584
场,15.871200210390363
小天使,18.517000615355926
刻,15.080255291162842
渡,7.876901655606927
情意,8.639940846119368
一代,18.575821972551456
街道,11.969817930250924
扛着,7.250515170523436
超想,11.363332608834373
梓,6.565195723316423
海上,10.303519252348838
散伙,11.524872401778795
十多年,14.540117656298374
油桶,7.4705994995762275
右上角,10.18740596109104
顺其自然,9.871050913938985
均,25.725995972012143
一草一木,3.7453177577160943
模子,6.413523304722556
冒烟,11.015186127163268
早起,10.840509099905432
批,9.421074295001876
回娘家,12.675168853558148
各行各业,17.725731284004638
架势,14.672297411890778
打听,9.151341968181125
第一胎,11.960845762217797
妹夫,8.136490497623916
安心,10.640326307264786
可贵,12.150526011172886
苗条,17.98238175606572
三万,6.58788930774128
进行,6.814696806154499
细细的,16.355059918641246
哎呀呀,11.663545137732623
眼界,19.307334988298095
凹,11.272825990905298
几斤,6.83777596714415
第七,12.49119457331931
弓,14.099057069389534
瘦成,20.570221778270067
小蛮,13.527478751445184
家具,8.5303915161412
不怎么样,8.793943820427756
捐钱,8.579343670155435
四方,29.7659246195896
神学,13.327599011408573
玄学,9.075174856456691
当中,17.676699457594793
引导,11.676205573309684
笑醒,13.72595504583881
受害者,10.301124188529935
毁灭,14.566675186681177
十几,13.824282501218656
那套,12.035462530390472
付钱,8.763587834490291
孩他,4.674950945414016
谈场,9.652138114427355
料子,14.552304225977771
一族,7.599995782239311
六七年,11.323646034172421
宝儿姐,8.272301115787583
认清,15.817718863337518
贵人,19.255025723971116
民工,12.69816348947441
做点,12.192397554495932
乔峰,10.356472549075821
天下第一,14.488657717820082
灵感,19.859606621021406
改嫁,7.61831994269502
换换,7.312004729850601
脏,10.74601821503633
一粒,13.437376033700017
递减,17.08909853941862
王耀庆,13.982199228150016
困困,9.143249519266242
晞,12.812934444945927
姬,13.260420846142154
一摸,9.25387364799522
他帅,6.257454853875657
人想,12.180410186330363
翻身,11.131619697634502
受委屈,15.513585247825933
肾,12.554086022346043
艺人,18.405604688700784
董事长,13.012396990011524
超好,14.61708010424457
维护,12.269555664297407
欺负人,14.437365064833905
出于,14.948474527692632
连续剧,13.328473506021238
军校,16.18664691413177
八年,9.545475877211025
夜班,11.800813219206287
休,14.988506384814318
咚咚,23.70516348208106
三斤,16.805158749590642
流眼泪,12.008395004796398
奶盖,7.2710359583236155
衫,17.136220632225744
还手,13.33070972812336
不放,8.537381287394924
正月,10.018162299562793
多长,12.477587750999055
红点,14.167952578952523
阎王,8.446167482595051
红赢,15.14389573299033
打炮,22.4553603735611
平車,27.836102451729822
四平,24.282141815672517
五平,23.220965183196164
没救,8.188852265854521
绝杀,11.794345990701867
五进,21.21838907773602
河西,13.284892786100478
长短,15.07719776612069
文件,8.47688893914594
淡然,14.060903730338016
邮,7.996000538801555
粮食,9.976927175340666
定居,8.284719222606212
情深,19.721120170135485
留恋,20.114745477033765
闭口,13.752646433378295
相思,11.869928710989239
波澜,15.161412821668458
马云赞,24.260753305977843
关爱,24.302159446396942
肖然,14.283279426566397
疾跑,8.394469165176607
典韦,10.878767269926414
逗笑,13.6464105723351
姑凉,10.921763519532021
开到,8.012773870049758
重视,13.070990433824067
藤,9.138525659931535
亚,9.560555293177016
没动,12.087885698132414
最小,13.289287154518622
太能,19.070701213525428
不加,12.655016752965288
以来,11.854497095301415
最能,9.342066469783465
接砖,6.3628285647887495
杨树林,7.9814120849415655
第四套,6.3568088028462455
露露,12.927268507701527
双排,7.309092750206714
第一条,7.732326612755495
贪,11.811281330017998
薅,6.7869024894323875
牛仔,9.981289378387944
严谨,13.69249876473425
金陵,17.83481644748671
双方,17.6383694124529
这局,11.071980399041
托,11.608340519466475
唤醒,13.487617943433705
何不,21.54537070778451
卫视,19.784961066706842
两点,10.181613933542756
恨不得,11.426835468393021
不甜,11.42269128360909
人机,6.954604824511029
领养,6.6976461749052
要考,15.825510579458786
绯闻,14.59827542223649
楚乔传,17.0732790731738
璀璨,20.47671217331354
戏曲,11.324003089474349
从小到大,12.172444711245914
接地,12.059207654347542
相关,16.83948829164613
踢球,24.087103047730174
轰,11.202717688270976
重地,12.455492317854606
快门,0.4596226923672871
白平衡,5.256949715733828
圆润,8.464470520296379
段柏文,10.925898556165041
暗恋,5.70904481964709
比草,19.8485641329405
生二胎,9.561230902242704
替身,11.93155921404706
二婚,6.61957646311995
指甲油,11.419378361022087
上手,9.915618801643397
男闺蜜,7.5700202533259215
一血,7.223337723460527
线上,14.005716220616643
人均,12.012914391826463
极其,18.223312211675918
坎,13.397445630880625
期望,15.455645862243916
王昭君,15.80610535906552
戴夫,18.18431536933899
福地,22.31591312088026
行善积德,18.59654660407906
京,5.96840408020314
外公,5.919873716848316
罢休,13.942995460462237
初一,11.302739946618997
小屁孩,4.560406247396693
杀猪刀,11.111917033281399
打拼,19.852315586137074
判断,8.007645837535714
失业,11.697030383509457
实战,15.831693712307816
吃苦,15.676090319042322
几万,14.077945937742946
大帝,13.821921893314798
不饿,11.800070065116458
两件,13.652134170498833
剪下来,2.666731078943108
收集,14.292992243179757
轻轻松松,5.6978057400924556
几百,20.21012687205354
回关,9.439533470129426
赞点,15.049669184242216
一百个,20.155307090658404
那集,14.185037556941804
祝贺,20.038395100296157
别来,12.191323591032782
休闲,17.12953351066123
石膏,10.121244741096495
丧尸,10.988603641127817
过段时间,13.595138842256837
足矣,11.895998803904831
自驾,11.316904470545849
假睫毛,16.391092342477457
崽子,7.069422738292017
差远了,10.157074358400891
豪宅,16.137467880911757
形成,14.03942657445083
遮,8.338004827408678
先点,18.9409612350033
女明星,15.47440853372356
寄过来,9.194267755037322
保障,11.568300628611253
黄明昊,18.62122272991998
大个,12.561936973664857
张伟丽,17.63885606243081
巴掌,8.22478773463071
保镖,10.991113229727699
小迷妹,5.380318530835658
葵葵,5.267571158328462
工程,11.440407551017127
院长,17.988596888007
玩笑,11.409940782454324
难逃,9.285383352771664
坐过,7.660595656451298
小黄,11.668787538041446
南昌,10.909973332723428
入口,11.18374309309437
两半,8.173632925822814
羊驼,10.012335706549447
三十,10.082895324835844
敢动,8.42461902020262
电灯泡,8.563239123202335
登录,10.075180303767667
古风,14.21755185387395
溜溜,6.896493650653048
摇花手,11.83124669284884
有心,12.5879191225685
题材,7.76619702032575
看不得,10.085807554087866
重男轻女,7.7325783035348366
滴血,13.739501643181168
土里,16.06179073974586
天蝎座,9.89710166248179
很困,9.434814560086549
剑圣,13.235081557392332
手艺人,17.46650074091862
姓名,18.101363638045893
基德,12.22823431804171
阵势,6.530553705448018
敲门,14.244306851857534
全家人,14.526365530045842
幂,11.583615183630602
山海经,6.386067171560473
水门,13.028435292394276
坤哥,10.950918366959748
福宝,12.601576512835575
万个,17.790594273728118
太甜,9.45696576220459
小样,10.838807012939625
灵,10.307127694444944
潮州,17.742026805936366
四年级,15.064454996633476
浏览器,18.255271936525915
全年,21.5593110292215
图案,7.383483335231425
电池,9.615411026467676
韩红,9.41227172840931
验证,18.583242072371014
少主,21.255904543917488
几句,8.732887972741674
七天,6.065439483346919
西藏,12.826317221473598
小七姐,8.418773242079066
人工呼吸,12.528600879134208
接运,23.035114199555487
残血,12.344284475864121
猫萌,8.196169879123634
圈外,11.630164223026647
飞车,4.993779020116769
拖拉机,2.958715196836479
祝您健康,20.792226983057986
九良,13.842948642788244
逐渐,13.128941972481265
那颗,11.900148502074657
小轩,7.558432955578477
轮到,12.761467761812446
我妹,7.607538219940805
东京,14.899073770599607
空投,15.864578584169621
本田,8.324824172249599
宁王,14.44737216308982
拌,9.910468487761348
贴墙,7.7932067284503335
蜂蜜,8.610890436836257
宋祖儿,13.655014943460312
老张,3.776751028747741
父爱,13.030352513557718
贾乃亮,19.829003940930384
李小璐,12.059796731404571
麦克,11.154699901362648
玩到,9.922799218103282
美元,10.108390085086153
刘强,21.614044671370234
肖奈,6.23662710842224
泥膜,9.504203195472876
公布,10.118006162266685
绝代,12.233523833999982
照镜子,7.051717341065771
币,10.905229732765099
影片,6.819294229768181
巴哥,8.918500615469881
拱,12.24850776249545
贵圈,10.106815279213848
肾上腺素,5.697016410601385
梦露,5.223127520058847
手绢,10.683230558998469
越长越,9.985938235939638
冬青,13.711650383066244
天鹅,8.936678686588483
李敏,16.62561413323448
伊对,14.664796186240643
干将,6.630193990875642
陆一白,6.6552708437109676
叩见,10.834875870624199
刀剑,11.516082244617898
买给,13.102904702763293
大虞,8.653635271419754
青蛇,15.350960479004767
令尊,11.299277618389116
圣水,9.6887174867304
李钟,7.275146132607132
笼子,9.020325887312708
炒鸡快,7.523714887646632
迈过,14.495049585761016
流年,12.525531986887685
踏月,8.506112152820496
万千,13.238955250323645
你色,5.0291173661587445
输赢,10.041855722533011
为锁屏,8.98937391453274
定义,11.215805026199732
说大猪,6.282905733387773
拔刀,5.427718863741104
父,17.33571153938869
每人,7.713229586202384
琢磨,17.317377276899258
画像,4.654546286795302
你害,12.424646803283586
方物,10.517227857090107
水出,9.851070494223514
冒昧,10.805125080467622
碎片,4.672260539416504
转角,5.801433229371919
浴池,6.82144108730185
温情,6.510220572697625
海选,13.548762261015117
柒柒,11.504588282536364
独角兽,6.982500906262849
果冻,12.42576485828576
无力,14.709504114148228
发车,9.690454896148431
世,15.712313389622992
焦冻,11.596672588106681
六部,11.3578391776139
爱玩,13.66956473724045
称为,7.229961153072196
牛不牛,3.4939504893017634
搞不搞,-3.413204332046405
靠右边,10.865130250298872
真粉,11.403436589128276
宋冬野,6.017203485434076
皮皮虾,8.031723875386746
相比,14.474170522042717
程序员,9.421707492637205
梵音,8.978830014166334
闭着,7.409315860780833
别别,8.168890914296346
美艳,18.924782978692605
异域,15.961794061041296
外表,10.398131781975007
后无来者,20.255288987255774
前无古人,16.44402987789501
脑子里,4.171869546681606
认出来,1.1263896608749266
男票,9.257025398328175
偶然,9.438403772644316
刚翻,5.118465661734783
实况,8.482163807181674
盯上,9.705601265765491
热死,9.445652658165649
临界,15.179670347597598
怎敢,21.4499322856728
珠海,8.340268791264862
查询,9.278204652231825
阿纯,15.697331800301065
大老爷们,15.493553180954015
贤惠,12.665174419519328
机灵,18.200506288515694
耀眼,18.683499586214495
讲个,8.610065089364838
夜晚,11.42898005428522
街头,14.193766524419779
超高,7.753929978959075
相对,11.767323059697802
更何况,5.994427596095312
我命,8.049439304915584
逮到,5.378207483982898
仅此而已,6.207683288050907
抓到,9.632511773560887
锁频,8.326223987256785
本尊,7.128594569645686
开锁,3.228386769145097
大多,12.637939133344151
后人,11.954667949883174
胃口,7.924956328880414
辞职,5.436753945448907
念念不忘,5.0987533810090255
可言,11.160282435254077
童心,6.976416523390472
公交车,9.116651756592297
屏上,11.45386204614347
随风,12.970127489470453
飙车,9.49716588438194
太晚,8.496097238125532
灿,9.623770314324723
柯,11.509196313223418
我本,20.451203012930304
返回,10.657176919849837
说句实话,12.641333005653735
昙花一现,13.415518774919207
能长,13.463361019549481
森,11.182119809850928
良人,13.008295332902645
几十遍,4.935831267588361
我出,9.516560654212224
著名,10.57057670668399
好巧,2.596309751719369
懿,13.95110978981784
已婚,12.931888394782353
环节,6.524675427543076
一百遍,6.404734104596457
倾家荡产,13.374401167576968
吐槽,9.652183711546183
会出,7.800916098366592
我觉,10.013359009369726
不凡,17.393652571333376
撤,4.8671538829933585
艾,13.820756543403093
公鸡,9.6809268794414
中指,7.201788665577261
全面,13.890328674196365
很久没,10.369308380606352
霸占,10.659541459091773
年底,5.858589438262255
空城,12.79171282761172
九万,7.840783122505574
挖槽,10.758530672513505
次数,5.850612836492697
亿万,9.146392067225012
夹断,8.209253902398052
无名,22.907026242285887
深沉,14.656509045354571
抽不出,13.993351945413167
传到,15.33281299362857
仰头,7.347240434313526
考不上,11.455354951545267
今天下午,11.51860747463758
雲,11.899024236489108
肌肤,20.444693387025005
没气,6.906584164131354
煲汤,12.449319690870725
融合,10.920391978007647
小唐,9.28026003766509
电瓶,13.651846289414959
头发丝,12.46380571193281
预知,8.834165278580404
下周,6.2163034288571595
小璇,17.379205714293413
我离,7.123384255079041
别杠,12.82501270589254
染成,11.483476995273687
冬辞,8.824968991077903
妍,11.97259945898654
刚要,13.708023775848353
爆筋,6.481285514870612
尽力,13.252586118708304
大白兔,13.742446657198808
知恩,13.396348709927256
无论怎样,7.534076009114301
违和感赞,14.298219917413848
强求,13.810245130205068
互不,12.642734899025301
损友,8.813182089232487
唱起来,15.70378551995346
小帅,11.918118113422981
冒出来,10.438210407395506
折磨,7.127531295677538
暴走,4.490790355748916
颈静脉,14.178694815047308
怒张,9.860665036729015
想不出,9.987105100647145
新买,6.541350138626234
战歌,11.176533708289643
喜悦,9.331976655777499
每首歌,15.663104611447466
众,15.500641391328402
视,7.15484162094422
两句,9.276336388679722
后排,7.20180721819335
停下,12.587303881202832
很乖,8.018650701358501
短暂,12.746775100341356
冉,8.57113633516153
赞才,7.1844226625058285
蝴蝶结,6.5034145614729315
没钱买,9.09056657253576
侧颜,11.783655590700722
丧,7.667345611044395
装睡,10.342042986713412
掩饰,16.80738057976815
经得起,24.724518837760094
翻不翻,7.0475777348604876
流批,10.315471779478957
没下,11.246438357546277
欸,7.644484881705649
铁路,14.171087751785041
军训,6.182641946746718
十来,16.290024876362356
小红袄,10.423235386481124
十一月,6.888375505377347
哭泣,10.173345055361988
带劲儿,13.84781222996633
好似,8.961153417165598
沉迷,10.305895186803538
不轻,7.815302301012169
优,11.161845211306872
伙计,9.041057487259359
冒起,7.544486383984809
桥本,9.747914272585195
爹爹,7.375833232282331
这两首,10.409010009873807
症,10.111536794042621
一发,10.89498049065708
拔掉,0.1572777017567048
不坏,3.564065605414201
莫非,7.814409626049638
猫和老鼠,6.845515355141279
挣扎,12.240334990690997
暗度陈仓,17.451904512837743
不安,10.989067621252083
柠萌,13.719814856818331
雪球,8.433428221281943
二狗,8.10149744689378
五百,15.690069090654186
唱功,11.121533937768831
茗,12.472983383731485
话筒,11.82116409091613
星海,17.809498680910604
来生,10.958334558091952
晔,10.947383684242528
突变,9.591703836181296
无忧,14.135627544019226
剪短,11.437556315526418
墨,13.201422023568302
与众不同,8.322890596339098
父母亲,11.472087772765287
寓意,12.161555537180941
灯光,9.619414198743414
我错,8.83215949712918
喜爱,18.123788992983968
人活,8.790759791259939
加价,12.581521184141048
尔,10.95373879584653
不禁,13.612153351319261
嘴型,10.05474209835561
专注,12.432069859925274
管子,11.581195172257345
上半身,11.354035341100413
能发,15.381109600171012
赶时间,5.769837768118009
無,9.825852038170481
老帅,9.709257724365912
一整天,10.048602899191843
军,13.645357690719305
鲸,7.085198971889509
内味,9.941654237026256
穿过,11.384424271064074
这群,11.417412587627888
浊酒,10.687401188592753
抵抗力,6.195975783905718
公式,14.510125360381537
化学,7.305098950220033
睡懒觉,6.880293430388467
小女,13.504017916562967
腿短,10.910224727501358
赠送,10.580458409611538
劲儿,13.472851944860952
抽抽,8.690247682813194
把头,11.861894010091893
搭档,10.61941600403934
举动,9.582696698294747
美德,23.425611782892386
别进,11.36110866597911
预测,10.352858639505982
舍小家,15.402302993185753
没车,11.73643863519543
高高,14.193179481028421
这猫,11.789917050800291
八月,13.866425153012209
嘉兴,8.922215828245974
前天,13.157089909182318
天佑,14.027689637571342
天黑,13.801060749119873
确保,20.84020993089371
晚霞,14.635533101219394
需求,15.093335487338791
概念,17.31025023144592
积德,10.96312742614602
赖,14.079846785247913
有句,8.338446969887446
朝阳,9.843256162942915
群众,12.884507857736953
求助,12.973767453398949
关上,18.379394243332023
连着,4.5418430796464735
软软,15.416466512707657
食指,7.431647417267394
无冤无仇,12.752759965747122
小拇指,12.762586705248063
黄童,15.471048136190717
官抖,17.524786361198398
衡水,12.596109336292638
试卷,11.140664266849285
这锅,16.275138602039917
妹纸,10.81022771537862
成不了,14.37081987663203
家底,10.846688309909243
审批,3.9105595913844184
治,9.947084316187592
登,11.19053034721756
天然,14.554692801023121
阿拉,5.742023831501047
批图,11.610998283788966
不愁,7.213126992149164
利,10.115557730894785
没得说,11.234945125981305
脾胃,19.536832362383013
无名英雄,16.207304572054536
迷妹,11.14487358219668
职业装,18.545595510548615
买票,5.779727811956657
倒退,11.450925977681417
哈喇子,10.499427987334649
小贝,13.688577246974614
意大利人,8.578800573406284
苍天,14.67680377870239
海飞丝,8.193818330535233
风月,14.90817692632872
少年郎,8.319714766209572
空翻,7.463102807836677
有情人终成眷属,13.501835119486866
养不活,11.312772173210313
大理,8.76110792746233
证,10.067157574338811
鬼片,7.321832321023581
九离,7.17992827170068
一抹,9.327370198108795
假象,18.542052731541503
戒,10.594847449849361
镇,12.632459725684877
恐高症,7.496497233952708
豆腐,10.78603302425169
包裹,15.40550785095509
螺丝,13.313247124485605
好险,13.940685699041175
败给,14.291764064122898
小麦,8.286105084566582
身临其境,10.306959986280248
喂奶,6.461641976418385
梨花,5.059221508759114
搞不好,15.181188000082523
解解,8.278358176390187
爱豆,9.897705610538504
心上人,4.829877707203635
茶杯,5.689584742118036
打赌,7.583419322019919
送出去,6.2905112027150425
本科,13.393068104532826
大专,8.709803851822123
彦,10.799239171830394
一卷,5.220258474046545
公开,16.548594404338314
滑下去,9.815123654498278
心想事成,18.25525658005193
澳大利亚,12.184577478708405
养着,4.933441765737513
豪,8.582327650539945
这身,9.414599753097502
逗赞,13.311144999878492
真逗,7.012309933065139
受得了,10.353030477907657
门前,8.458856397791203
车是,4.0096235158849085
调戏,8.325089568410483
搓澡,10.60022090155081
太秀,8.096593918387514
回首,12.03408064048488
兄台,7.857569027524166
扶起来,14.23662639018768
进球,10.296922857921516
梅,13.86905395337092
咽,10.663209840074783
过人,15.469868104218069
初衷,15.873079652730729
别跑,7.432623949282331
杰瑞,10.12189623683597
钥匙扣,9.669027758694362
十次,7.762577730018462
正太,10.456569467753734
御,12.006093064268567
哭声,9.101300340106796
第一种,12.848079699646053
峰哥,9.985066146474658
刘老根,14.705860256687515
宋晓峰,12.882271992866276
峰,6.780363316940656
边伯贤,14.6083806201518
记着,15.020840016917255
别跟我,7.845757003372302
高智商,12.89668870549754
囡,12.895274450049737
破解,11.83977846945906
签字,7.9357848351379365
不稳,2.827033940897473
天太,9.633744500000569
忙碌,12.4239818159405
清爽,12.056429737535229
床单,10.348784980867338
宫,12.560948446791969
看似,10.959645025123677
恶人,15.401466297902605
荼,4.2688684588405925
抹布,14.910121219721741
大虾,13.203335751671585
捐赠,13.938068219019733
疑惑,8.442136288187129
乡下,5.699253171717592
接住,9.10956114862351
随机,10.887367615606006
无论如何,11.53333409639865
大雷,9.58465492438361
认错,7.535787193846616
出丑,7.489122191086281
男足,15.995667739883649
一千多,10.4388251140244
航班,12.834219198133583
玩得,16.96957468777348
阿西,5.510511019994809
剥,10.800655688851197
追究,17.948311611258017
指令,9.256976052086369
半辈子,8.978068323240285
更难,11.588231650934151
清白,12.660781104894035
仇人,6.338461103790912
背上,11.335233900159306
受罪,16.04469426024147
太惨,4.275776436951548
狠人,10.31859009011379
项,18.300733586172022
雅思,9.316285833864514
没道理,6.825715156748954
滑雪,7.543291150844115
来求,19.628811572982116
水流,11.452337814990742
心動,8.574646568298729
小文,7.752132147001971
炒菜,12.275362712438412
刀工,15.612017213607906
乒乓球,8.938214515299984
尺子,12.887238970527294
肉丸,11.452195253029894
下回,11.644248758748766
乌云,19.428709192070663
圆周率,10.574752410308786
残党,5.093660824474638
拍过,8.075445529542918
倾心,9.678477105275366
好白,10.460119480238273
电线,9.100771441748368
运行,8.886558121262617
裂开,4.945360690916434
炸裂,11.956986919132458
糕,19.9998756624313
一嘴,10.538251847032658
口子,17.81102956380661
群体,11.368960355658068
洛杉矶,10.897984945527998
廉价,12.107433491797273
大蒜,13.530085244692982
铁头,13.190244213111729
谁给我,7.731542504970274
方向盘,3.3535847489179043
趴着,14.395311904186787
常识,9.170459933916987
罐,6.517470291749669
十五天,3.7186421035571966
四天,7.72447559798502
练起来,6.244103199089792
轻浮,9.157090847172771
连个,7.929897683912093
一块儿,4.970502029928985
摆脱,12.064217860549878
婉拒,5.309505892352114
说白了,8.844157639568408
卖萌,12.793001237890415
冰清玉洁,12.141206897201958
小姑,8.073013211458678
安利,12.012611657653938
偷吃,8.241243778108041
花絮,8.13562595029942
摘下来,6.033913260098831
看会,11.522535627214125
尿床,9.689645165466235
价位,8.516407227955167
无数次,10.213457604119757
省钱,8.772901692289741
手动,9.257263746398564
齐全,8.614330449759535
避免,10.143988799193572
装个,12.150184270909982
挽回,12.806134893985536
传统美德,18.432163476635004
恩人,12.077711163354419
有情有义,12.25745387453578
手脚,19.32278751067564
扣扣,8.50472488962222
外甥,2.661165938768093
早生贵子,18.813502435348752
梅花,11.70553823342366
单着,9.790994002463552
释放,11.532397414413717
求粉,12.325029988458951
枪法,11.81754707869446
一切都是,13.023482477863162
订单,11.505260160268694
银杏,11.302204793777415
纠缠,12.593746355549953
效应,10.184415966144607
工程师,7.6815121586952975
神器,7.897199390779567
跟班,10.239526972917002
钓鱼,10.56079372359364
换新,10.40056753818769
小颖,8.609558550665772
痛快,10.7088742075862
不卖,9.051216380830017
倒霉,8.99821422505832
高温,16.053493442247294
怀抱,13.594165502177013
实在太,12.184524951176545
彡,10.439524701034752
混沌,7.187244902757654
大脸,16.93885200528753
能装,16.379380661734636
香水,12.89500902119878
起到,17.444798768041963
硬核,12.359975657270699
会演,13.25125006940365
说到底,10.889264762538915
村子,12.077042262169321
越大,16.973661213384887
白费,6.687134152892767
霍霍,9.676017574399054
搞起,11.809472053858975
捣乱,5.315712991915811
青涩,12.709891000556766
实事,22.244811942292134
悄悄地,14.135769861905134
航成,10.885151607362992
免得,9.169516294329114
别怪,7.643985404856583
租车,14.163669840397553
玩具车,9.649134596267018
辆车,8.107023055045419
倩女幽魂,14.527287559375115
喝茶,5.487235521413491
魔镜,7.950578565952108
心上,12.088895598557862
诡异,8.112355648985305
期盼,3.7355090157899324
十块,11.184802966915814
凯凯,8.67112651524722
尝,13.849070795038303
考虑一下,13.064489488791576
墨子,5.5059540759762235
金鱼,9.687699690272776
哽咽,11.857544095297964
医患,8.589926511182716
一帮,17.08245183832331
秘籍,9.55294340687092
百姓,25.55224085904627
依靠,15.37978083777562
橱窗,7.0820156368131535
扫地,10.256866203346128
某某,9.579100796362976
飞扬,3.621962120045028
杰克逊,11.608351093977163
饰演,16.8724606840534
几十,9.081340245869459
资产,12.292201020596458
大地,11.837670109723607
认知,12.866249846646806
不要命,6.094302193444989
发达国家,11.966274912133258
对错,13.809073071364956
诱人,13.515509784266971
科,16.171204057204424
闷,10.294606057535944
仍然,13.4643239953919
通宵,16.044761334691458
真甜,12.091613561485518
现,3.706679441687357
轿车,9.784352333653167
既视感,9.539078115154979
好好笑,9.007697326425117
脸色,12.782123559433343
心灵手巧,17.878273352778294
前夫,9.506593901701759
人问,10.89315340488147
洛阳,11.308499986417406
太高兴,13.524648675963604
上边,6.619063261801865
指定,14.762668315193224
没人敢,9.574260634338394
打错,7.362080601879079
不仅仅,15.257657675187994
强烈建议,11.163373157237665
最合适,11.827919912123082
搂,9.787084086846068
往前,15.697599167688672
憋气,9.822591687112013
游泳馆,11.276478777110952
沉,13.029148874418972
苏打,7.220304863954757
我服,8.637238665947919
服装,13.153590320534635
戏精,13.924679667239257
罐头,8.84005674438595
到货,8.073759517319033
白活,8.823479856150175
岂,13.516431815866602
生动,10.510171406835772
說,6.835539263840168
吃不下,5.915972554406123
有赞,10.386198426379197
牛排,14.312346501542969
真长,9.185256480935138
吕子,9.931347201901643
帧,12.450441774442444
拍好,11.33087338715363
装不下,8.633086395098735
点到,9.727611263656563
柔软,11.121987350445334
赞祝,18.081207812955487
一桌,12.254859318228208
芹菜,11.897160053603606
好手,15.68141414614422
这菜,7.48473042655999
婧,14.948248146394516
面条,11.524081100190593
疼痛,6.472676788976517
爱美,13.99593194465983
捉,10.613198605196995
五三,10.280566159814313
期末考试,9.029131475630681
缩小,10.343219411195784
走开,5.785171977313871
划过,11.007325510211492
客服,12.021662157375307
重量,13.678559623506407
干冰,10.30805708658033
不适,14.739497886316702
爱惨,13.706152692224585
梦境,13.347919986445845
托马斯,13.763364050235376
二月,10.422465128512428
小路,4.350119593554357
贵点,9.858591632458609
两千多万,7.723900147262004
一绝,9.128260344152125
吨,11.40368792202561
烤鸡,11.378873391000283
一盘,8.518582450949896
红球,12.742229913679797
奇妙,13.83355473327845
开豪车,2.2286693573064764
反光,12.439265814617901
凉快,14.508518458772755
基友,9.205145678746508
开放,12.051980071598464
红红火火,3.0425673637746176
胖丁,5.567745308071754
极致,10.646525867183023
爸画,14.30197596224873
凡人,5.9512977056336585
揉,8.769065420093387
点菜,7.63229806039046
备孕,6.962150669474369
只配,7.521679155448702
买得起,5.444829583855684
未必,13.076509502410506
几秒,7.2769051604058355
正方体,9.314431971578852
四维空间,10.338033090835374
起立,10.346766449327118
脚丫,5.621715289698876
铁哥们,15.535714234176037
万般,12.085694719974683
战役,14.008766147569784
闵,12.026145253418811
小鱼儿,13.747529142180234
鼓掌欢迎,14.070877740774819
塘,10.506276304981334
亲家,17.498287215420394
聚餐,8.783411224495275
要来,8.906109931254008
蹬,8.922821820943238
法力无边,15.26633960129336
刁民,20.052223549454325
想害,19.87039916226381
冰激凌,10.078380569327516
肚子痛,2.6644878883736496
坏蛋,5.554052299976047
散热,13.823041924333975
乍一看,6.945874421055986
嫁到,11.090747598607802
布置,9.352522691605998
叻,11.738548199446335
试问,11.484295684068332
寸头,12.139567941342483
搅动,16.635564692242635
老一辈,7.90278636824922
提倡,10.517451085603518
副作用,14.096351876817703
强多,11.733417194566307
來,12.745709270306545
众志成城,12.746375557398633
长海,10.47748391476157
无私,14.077771303452025
最快,12.901710918656836
神话,12.794835497471148
瘦到,9.759086549412253
瘦斤,15.629189291300477
相识,13.592881403674017
雨伞,11.885415788826524
省会,9.403138122928965
