word,sentiment
突然,-6.795989781722568
眼睛,-6.358612876563059
重要,-6.414103535528294
故事,-6.141323067187694
好帅,1.7164097072509095
之前,-7.299523849456777
怎么办,-6.529835604959837
动态,-7.956668375962664
只要,-6.577210137010942
快乐,-5.817559235864193
婆婆,-6.573088652218186
天,-6.152432348566865
请问,-6.486631227251784
优秀,-5.108233994454047
小孩,-6.472467156589944
必须,-5.436498992552239
睡,-5.334385464382299
加,-5.308248650313744
发,-6.5659912326497745
不如,-6.550223275234398
掉,-6.567100549676469
搞,-6.626955908779482
唱歌,-6.242945972195238
粉丝,-5.6767880761567024
那些,-6.676187145909486
人民,-0.8521981348182429
少,-5.952377923257
万,-6.20937943148999
哪个,-6.63289729205619
一只,-6.151432846598418
家里,-6.514756349976675
同学,-6.320172119365317
国家,-4.546118536508729
干嘛,-6.279127934872459
保护,-3.180931150326661
估计,-6.603092336834716
现实,-6.0159987220506945
绝对,-5.816967634770479
宝贝,-4.610575176220967
总,-6.522423005959344
辛苦,-1.427616819650446
房子,-6.358905141752901
而,-5.989998114052287
心,-3.087530809366621
脚,-6.879857654172134
歌,-5.854666619733708
马,-6.034249984926905
碰拳,4.270736299609574
那种,-6.625370386008582
学习,-5.452934632375983
欢迎,-3.0679459774173434
第一,-5.413433958629298
过来,-6.4104162447547886
年轻,-6.565683574417525
晚上,-5.384876684736541
花,-6.492816897665461
却,-6.718566768272624
分,-6.441681358238412
爸爸,-5.563151176617969
嗯,-6.154131414600302
你家,-6.243760136074722
上班,-6.434694180421787
才能,-6.207505492007682
可是,-6.9479856671750415
身材,-5.928573864190142
明白,-6.643840158649094
成,-6.802646400855063
学,-6.461509215240822
认识,-6.498780145226022
舔屏,-1.1732454632370473
首歌,-6.150060842924479
学校,-6.869851751206322
到底,-6.139611689962246
画,-5.64473966815847
连,-6.44146725645711
成功,-6.543605332620361
号,-5.992534200541896
想起,-6.344833866803589
猫,-6.430820624897044
俩,-6.04777970642472
长大,-6.708534938212722
呗,-6.113973012849634
注意,-6.097355480103413
坐,-6.825395867371114
虽然,-6.635369753773748
越,-6.073977328086704
今年,-6.009152230467084
非常,-4.963787970628173
不配,-6.284561925834554
别的,-6.839814664746627
温柔,-6.178503335416118
下次,-5.908440319415974
可惜,-6.167854946944271
主要,-6.254378227654961
竟然,-6.211529861562922
行,-6.306524633770946
一看,-6.609042733899916
不管,-6.823189184317556
弟弟,-6.0614416829867
写,-6.122857181702973
还要,-6.592883372344803
每个,-6.207837765849273
最好,-6.186720486684356
工资,-6.7461791655927446
憨,-6.0999392273154
准备,-6.259938522928238
难道,-6.7920592809367255
媳妇,-6.503345762424802
思考,-6.27980100288346
适合,-6.344142066475493
唉,-5.835331820115594
见,-6.4889716435044145
瘦,-6.421833621813439
哒,-3.9237512224136446
全国,-6.5219215036065
之后,-6.993712502071687
说话,-6.154339117074999
吃饭,-6.892836229316954
超级,-5.765777110804955
已,-6.325782730308129
来看我,5.032189506270511
宝宝,-5.712976669109848
敢,-6.46884809846616
灵光一闪,-7.10794713821084
贵,-6.6621902066604575
喷,-6.935088670966708
妹妹,-4.981311871269806
更新,-5.667999950962247
骄傲,-3.247766608119385
根本,-7.0765230604850515
意思,-6.522930453088682
赢,-6.255397455897144
个人,-6.626090607093473
而且,-6.991575634949768
放手,-6.254092938699253
出去,-6.7112239232768
睡觉,-6.369937605566679
心里,-5.521113269245737
电视,-6.469245884627234
过去,-4.876551541000335
愿意,-6.305428770810592
吓,-6.540931419388094
感动,-2.2921611767038366
官方,-2.832959504244334
呵呵,-5.536319706735881
相信,-5.755705733137979
水,-6.646695321752772
忘,-6.257983884914445
哥,-6.105051302017961
日本,-6.14472781335305
丢,-6.155987637873186
越来越,-5.15213453228361
本来,-6.695679198435799
我会,-6.12542838218625
搞笑,-5.773136086691634
鱼,-6.325564910214625
比较,-6.565418648962869
痛,-6.10582268290706
起,-5.48333971432178
有点像,-6.0565143423811545
讲,-6.033624535082886
同款,-6.213277100776311
奶奶,-5.482378288303909
便宜,-6.663192556209377
有些,-6.945915656362015
拥抱,-4.7643280226769695
第一个,-6.258986967656675
姑娘,-6.367019480417895
弄,-6.638022526743596
绝望的凝视,-5.650728915786985
人才,-5.602663090638758
菜,-6.282573755215238
屏幕,-7.7866719625580085
鬼,-5.1407823280193465
前面,-6.91711234854027
变成,-6.746557072067376
反正,-6.375647479620505
公司,-6.698451622657903
错,-6.507546217932328
震惊,-2.9305072563586654
不够,-6.603824786190597
离婚,-7.022516064461656
飞机,-6.546972943492027
这才,-5.2001581883558075
生,-5.448408431841721
明天,-6.067694981618781
女孩子,-6.696433388220117
起风,-5.99536502101424
赶紧,-6.516329724714015
黑,-6.328988478663279
小心,-6.252612580494641
夏天,-6.270540561430029
真正,-5.256027820627311
精神,-5.927904336050485
锁屏,-7.757300754003748
还好,-6.251204380985131
拉,-6.3989552460680805
少年,-5.364315024205614
开车,-6.106675084337762
青筋,-6.084588407358025
...,-6.020177794997996
作品,-5.919971025919527
其他,-6.45557893039861
头盔,-6.312738999470709
遇到,-6.863160707601967
灵魂,-6.340121565517394
向,-3.045623187355227
祖国,-3.1125478366281856
旁边,-6.489581066593942
坏笑,-6.191568894250636
疼,-6.355808177859553
关系,-6.543324104111323
味道,-6.331954004423607
一生,-1.375436702510459
不对,-6.573868550256622
头,-6.499927554187941
直播,-5.908358833268113
色,-3.9210991513819966
那里,-6.396702231423068
西瓜,-5.603955214198949
安全,-5.758634424001891
阿姨,-6.246673266307042
游戏,-6.35785801812062
倒,-6.537811414030406
够,-5.916757288417073
更好,-6.206653598829685
骗,-6.58391790358728
下去,-6.680821929871665
厕所,-6.79459374456166
脸,-6.367126389082836
打开,-6.515499740216435
分手,-7.013672917552333
时,-6.497164758724166
想到,-5.878214891811596
心动,-6.312435780833451
爱慕,1.7076800698247543
不然,-6.717139338301962
好好看,-5.998910958693867
辣椒,-6.275078883163104
去过,-6.3541784497479705
之,-5.950134519344697
致敬,-1.7248020441967
三个,-6.706395970071517
单身,-6.478334198194317
进去,-6.544096182926068
抢,-5.328303389485817
机会,-6.30567506708707
吖,-5.8060123693747165
咬,-6.35672709949838
帅哥,-4.68438372332551
舒服,-6.229886839369715
长得,-5.962373305421778
气质,-5.9765415701132705
完整版,-5.7260030487237605
将,-6.245417290165953
疑问,-6.634864808120071
胖,-6.3886630422293775
肉,-6.659135772116167
握手,4.883248439798183
经常,-6.714348172582916
没事,-5.6540976252669255
期待,-4.957685650726758
正,-5.428306360119663
您,-4.940377054691171
傻,-6.325033555711585
裤子,-6.297224861790707
对象,-7.087684988289893
好家伙,-6.377544479774928
苹果,-6.81062158578776
值得,-5.44489722955752
隔离,-5.9640617025294045
差点,-6.717017949933642
..,-6.131047966059044
马云,-6.2731422976032745
一个月,-6.91595025843644
不吃,-5.98515674375932
演,-6.34481653334713
果然,-6.053317029795383
进,-6.70572369915613
除了,-5.768519097015344
道理,-5.97104805054624
大学,-6.6044516024938975
字,-5.561510308109029
不香,-6.136098055301424
差不多,-6.607099151583182
价格,-6.058203276602792
有钱人,-6.363319548454616
第一次,-6.724683247032388
一条,-6.627750767270304
屏,-8.000578153388082
不在,-6.251212121497817
安排,-5.782752287380929
而已,-6.558228609151543
抱拳,0.4360086902456713
心疼,-5.2918610975919975
新,-5.87476633127585
后来,-7.032012843352015
或者,-7.017701460111152
正常,-5.280476568229667
当时,-6.232695954545434
最近,-6.0891348516891
害怕,-6.129375550053966
几天,-6.29695459504719
刚才,-7.597355454489324
难,-6.364880357348363
聪明,-2.04647024177499
太美,-5.13643714739373
活,-6.399226898199934
城市,-6.710671436522437
情况,-6.42895901391044
好人,-2.253128853216672
超,-5.804934937513262
上面,-6.900109224486708
先生,-6.0465683498592036
爱情,-5.934310321178651
愿,-1.4000459883221514
人类,-5.3889560834547
鞋子,-6.395698274947137
月亮,-5.758627550120821
回,-6.465143732977364
扔,-6.4540200602758455
锁,-7.7111676416585775
继续,-6.328753069509456
我想静静,-6.416935225119862
每,-5.35034539036423
回去,-6.463032542703034
出现,-6.445472903067296
原因,-6.505265103739682
集合,-6.132176052578002
技术,-5.773498433129082
毛病,-5.380537388999247
动作,-6.033590595637644
抱,-6.015778728079609
地球,-5.653702936896362
总是,-6.613778165968931
哟,-5.354850103986698
真心,-6.081111185685768
一切,-4.454335761342659
假,-6.527414326210465
举报,-6.1775246210575325
好美,-4.887737284821518
选择,-6.236330233036978
专业,-6.34901757507961
未来,-5.703466599800988
怎么样,-6.480138210782216
照片,-6.46352620587483
教,-6.799393470326837
效果,-6.10814925747693
理解,-6.336833779205627
大爷,-6.270878856397167
看不见,-5.8087263819039
",",-6.14513314802004
不怕,-5.585408958378615
门,-6.617361698313288
信,-1.3118113157516746
玩意,-6.5815136578686
路过,-5.512978014545234
算,-5.793105605986936
/,-5.672935806966611
建议,-6.421978849407773
听到,-6.2572406761429615
小伙,-6.240820224949157
王,-5.648791258880119
养,-6.206669060479112
林童学,-5.747818467991714
经历,-6.642691460766465
对面,-6.803706152092562
华为,-5.921444731422306
当年,-6.38188205450754
老子,-6.04704592734993
医生,-5.768358418177484
不让,-6.586886757958504
吃瓜群众,-5.76744604808814
作者,-6.095398524997612
了解,-6.551054414341674
闺蜜,-7.225931252554624
戒指,5.228927262634656
诶,-6.072261055351287
习惯,-6.7924011089922605
一年,-5.93639435779167
晕,-5.215532734909832
各位,-6.116200583416568
就行了,-6.247441201084189
怪,-6.699966760331219
阿,-6.015541344378335
吓人,-5.631127363587748
剧,-6.607669657429427
健康,-4.052004395447698
色色,-1.2487618232966573
胖子,-6.068852303157127
国外,-6.000726862562961
早就,-6.452931039587789
看来,-6.381055469141253
下来,-6.512116614872311
路,-6.379194244235778
陪,-6.7466654914755155
跟着,-6.1753515094585065
风格,-6.254817101433318
按,-6.660444559797682
办法,-6.439095614853739
帅气,-5.293264639890614
变,-6.393775923873833
钥匙,-6.415021003212265
鸡,-6.285763885593385
中间,-6.483496535504274
娶,-6.4247283746260635
右边,-6.186121023653968
拳头,4.732464271220067
吐血,-0.974408020043085
坏,-4.718297732241612
抓,-6.199780573438838
奔驰,-6.178396337038328
一些,-6.2928540589598505
就算,-6.384649544918942
讨厌,-5.8634080224986285
上车,-5.835783939511013
在家,-6.794395921122599
白,-6.2398959912126255
吉他,-6.470933508075093
白衣天使,-1.5962398058246607
关键,-6.258356489874275
麻烦,-6.452528641500489
颜值,-5.8538959817849685
昨天,-6.730163961045521
勤洗手,2.8338637175742742
上海,-6.354754195233958
明明,-6.433067048376768
蓝,-6.2403199238079825
活着,-5.582896667673529
别说,-6.240416109074473
甜,-6.027510371910168
一辈子,-5.98290108221956
装修,-6.397133614959614
颜色,-6.1622225167513935
眼神,-5.6477204071572995
酒,-5.877210636495201
山东,-5.520606970880794
广告,-6.062898061347513
几年,-6.341955013337739
脖子,-6.608030921594257
社会,-6.858344406390299
吹,-6.8112295268697665
地,-6.221528417188366
英语,-6.216788853888833
皱眉,-4.996864536309691
微信,-6.252034584422682
早,-6.227085215245915
分钟,-6.3250421995639385
压力,-6.635972003714525
学会,-6.180259970481443
听说,-6.584732419074203
马上,-6.026387284204701
能力,-6.450477442757436
医院,-6.058371051240369
说实话,-6.300012599560645
意大利,-3.2391527831683127
穷,-6.347149033660679
小时,-6.410705550849203
好玩,-5.925879125034654
色色色,1.6767229082076014
戴,-6.053155860985456
事情,-6.065068119142818
能量,-4.688087029033426
女神,-5.1161560347772195
梦,-5.9004499514681354
哥们,-6.393230175860208
菜刀,2.532658204717149
是因为,-6.5586960693798995
文化,-6.17769717246213
东北,-6.120154141472347
拥有,-5.996822937821278
祝,-2.217359999679507
坚持,-4.910274884375298
不看,-6.15348557652053
随便,-6.6276631240113435
鞋,-6.572890540688719
北京,-6.263313096153135
认真,-6.341745531088098
设计,-6.430742114681711
模仿,-6.473325061183975
发型,-6.144818826374022
并,-6.6589487358165265
确定,-6.369622821086316
男孩,-5.881983845935839
来看,-5.780736628634291
蚊子,-6.591563754434697
姐妹,-6.013601396597143
仙女,-6.096220424779248
强,-3.674810464448659
明星,-5.289096109115779
推荐,-6.244038241041426
全是,-5.938356512826813
完美,-6.0197220565329586
吐舌,-5.945050100708087
这边,-6.208664142813408
开学,-6.370995719856546
外面,-6.746393829393255
慢慢,-6.495178206711868
追,-6.672519235791869
毕业,-6.802229969962617
没错,-5.9023843993622735
曾经,-6.612831750695282
收藏,-6.007169745835694
演员,-6.080190907612427
上去,-5.594542997689267
司机,-5.438082749065777
王者,-6.295329723507931
傻子,-6.4606700914101545
沙雕,-6.340230907533306
接受,-6.544626447790836
强大,-5.294302250357734
棒,-3.5378296182754028
太好了,-4.593320320600308
哈,-5.806798896184014
星星,-6.02528119621373
玻璃,-6.334006201217838
腰,-5.058728706541888
武汉,-2.1928607875904245
统一,-6.894462255127109
就要,-6.185794550305186
啥时候,-5.954898824901648
家庭,-6.655605137741934
无,-5.860080934881238
一口,-6.343011828120254
最美,-5.07402223382824
我来,-5.8046757196273076
人间,-6.053739153791737
接,-5.806656448746483
妹子,-6.553041736873065
差,-5.896362460969661
李,-5.867285745059837
名,-5.338582811350001
高手,-5.270047466918483
呦,-5.663978355782294
干净,-6.417765059842341
赚,-6.100585925230499
实在,-6.400230494477849
后续,-6.029791307173595
缺,-6.223504886737657
做到,-6.205300714401698
花花,-6.0530578350251885
欺负,-6.388189200907615
包,-6.5760686785837175
斤,-6.372078818059642
最惨,-2.5145588525541624
张,-5.915791816928533
闭嘴,-3.1775885042786363
如此,-5.869667189770767
怀疑,-6.5207121806930095
亿,-5.582806229836639
恭喜,-3.9016918933483633
没人,-6.540340911900494
关,-5.248359219175376
面前,-6.595116586334527
湖北,-3.28086522867858
河南,-5.243972789338715
绝,-6.277177049069766
认为,-6.536493178702857
梦想,-5.445489130215328
配,-6.264025929198473
这次,-5.349332514377567
飞,-6.296019723584305
喵,-5.700781771586075
成为,-6.287896126380374
抖,-5.897806593219749
委屈,-6.508710625707892
大叔,-5.789005022854667
惊喜,-2.5235469682915688
男孩子,-6.823750108359884
眼泪,-5.910137076149189
上次,-6.591912476365766
身体,-5.828305941888442
可怕,-6.179710815936339
生命,-5.853217845759553
表示,-6.207664416365703
设置,-7.09001899194714
沙发,-6.069800839311163
太阳,0.27401961043174555
赚钱,-6.363614254842146
同样,-6.182497110748882
不少,-6.169107498551999
任何,-6.1047929325201045
老人,-5.8930817315598985
表情,-4.945089007433179
回复,-5.587315955044699
感情,-6.113995574070088
撇嘴,-6.790022605405131
阿巴,-3.2020874876820846
歌名,-5.259024162807488
忘记,-6.398977059450163
深圳,-5.415621175710756
懵,-6.072487493058075
奥利,-5.389465209800606
买不起,-6.265943981000657
国内,-6.13407514166285
杨,-6.116610523659253
吐,-4.927327204273675
凭,-6.62736141914852
妈呀,-6.355081288074775
滴,-5.283639600389997
一块,-6.626514156402872
到位,-4.167915039419846
两,-6.352239302706315
管,-6.612922704323895
全部,-6.35238822999668
教育,-6.354718393316102
绿地,-6.210019183412223
第二个,-6.280791442943845
泡面,-6.514133918287265
一套,-6.405803858688881
想想,-6.236516053925794
鸭,-5.906292359067415
面包,-6.478743484335945
美好,-5.669130943228483
+,-5.7247897947560835
记住,-5.932031216462972
红,-6.391429155468987
作为,-6.290002971598149
背景音乐,-5.844155973679263
浪费,-6.156223411273525
没想到,-6.539948882183254
外国,-6.094686615772933
当然,-6.204060979298419
上学,-6.231382372966649
好样,-3.3364408940121884
大人,-5.580563572824324
互粉,2.200108759640682
这部,-6.357569916559298
郭,-2.3755865950786124
丶,-6.017382158395648
泰国,-5.736337726663077
代表,-6.035698687741128
垃圾,-6.304593885719123
洗,-6.214758363034232
久,-6.640847090409732
身上,-6.725980617677938
块钱,-6.4168190322627305
大佬,-5.7419810666020545
她们,-6.4303594213451
学生,-5.86581496313741
全世界,-5.416375959466111
砸,-6.915896702901211
心碎,-3.0800391827282385
萱,-5.696229413953223
病毒,-5.334712341879888
买个,-6.212159015099832
友谊,-0.19651328580051833
得意,-1.071196031976763
儿,-5.750014224281544
看不到,-6.256030824429842
一边,-5.829802408703168
一把,-6.39819933956028
拍照,-6.534600799691343
刀,-6.322343477853267
高兴,-4.183032952611098
小朋友,-6.172662409412647
装,-6.417111200030128
恐惧,-5.871956372946243
一场,-6.220831909248401
我刚,-7.01571435092345
呐,-5.9299154761337665
春晚,-6.025686576867823
包拯,-6.636157185431681
呆,-6.51273753872021
影响,-6.594195956575584
伟大,-4.289747057925406
对不起,-6.4063627210354035
摸头,-4.045260395826283
离开,-6.693271179621288
鸡蛋,-6.187456287487396
樱桃,-6.1948092950779
棒棒,-5.171013177523745
下雨,-6.581183115081842
看起来,-5.999659956260774
放在,-6.6841460172193
输,-6.378920704423765
外国人,-6.037314368942422
粉,-5.808492477639113
喊,-6.502583784214251
米,-6.338995494950742
区,-5.783282380594154
亲,-4.762140054901865
减肥,-6.342326959286398
同意,-5.720014332146201
叔叔,-4.3935460532883
速度,-5.9049739944976904
毕竟,-6.627452800567364
橘子,-6.389066494314704
农村,-6.259506445893329
出门,-5.4948568059064264
听歌,-6.231846866129391
胜利,2.880106107204697
乱,-6.438971193572102
咖啡,3.7179110170445617
飞吻,0.8207105324463781
半天,-6.282549331922091
块,-6.505379700134892
咱们,-6.180171868987563
难受,-5.8740798327293255
美丽,-3.4683434916400246
累,-6.61338280315099
撞,-6.736595869268323
我爱你,-4.0930882323617235
沾,-4.221838199731177
猪头,0.8540375333260704
珍惜,-6.19139961539717
有时候,-6.932055974663679
年龄,-6.4101129010975635
冲,-5.077827796428779
风,-6.163088678140574
没什么,-5.885195562951345
刹车,-6.804850512563015
大哭,-6.7623347510510605
取消,-5.8347336573463
嘴,-5.79892843009381
嫂子,-6.6799431828493345
今晚,-5.968748213142336
太难,-6.201734882888851
