word,sentiment
好美,-8.456616262881234
选择,-10.258689788585615
专业,-10.427831976815224
未来,-9.532350039992995
怎么样,-10.598803219828584
照片,-10.592949566066139
教,-11.057462783412884
效果,-10.094435608245137
理解,-10.390934569683635
大爷,-10.316245468240027
看不见,-9.686291593655584
",",-10.143847960030813
不怕,-9.345746926750383
门,-10.790458664502506
信,-3.057845560465513
玩意,-10.757869158414865
路过,-9.263507045306675
算,-9.626770224593447
/,-9.500631609647002
建议,-10.52638135896373
听到,-10.322898740365172
小伙,-10.29652972792913
王,-9.459127012951106
养,-10.198789885631118
林童学,-9.625518456020156
经历,-10.81324899219105
对面,-11.078151209820343
华为,-9.83373341524347
当年,-10.462787801812464
老子,-10.021308415677177
医生,-9.578673119355205
不让,-10.75441104230825
吃瓜群众,-9.641398627904374
作者,-10.10277478218956
了解,-10.737987459088133
闺蜜,-11.654779500251705
戒指,6.753733357618185
诶,-10.123212625595622
习惯,-11.038584234358296
一年,-9.838018588075439
晕,-8.798316417667616
各位,-10.05949077358481
就行了,-10.269330056014608
怪,-10.931804754828518
阿,-9.991995737190514
吓人,-9.449776714401114
剧,-10.776900755241199
健康,-7.172548439558835
色色,-3.435079743809646
胖子,-10.082367564393556
国外,-9.913157679572908
早就,-10.57453909624248
看来,-10.487647645881598
下来,-10.649465973956238
路,-10.458450145828515
陪,-10.994563578248492
跟着,-10.198267059336024
风格,-10.31122085852803
按,-10.860876383918402
办法,-10.537239967434918
帅气,-8.979394269057446
变,-10.496775936835892
钥匙,-10.504492466747209
鸡,-10.35216969893467
中间,-10.633044806072363
娶,-10.521838509103887
右边,-10.226494657267281
拳头,5.692380011965767
吐血,-2.6403963570501494
坏,-8.086260298451387
抓,-10.171082265911327
奔驰,-10.17897899807578
一些,-10.357831079267033
就算,-10.455814446186704
讨厌,-9.735952692489477
上车,-9.718826675833473
在家,-11.034901908540496
白,-10.286017262618643
吉他,-10.62440256429574
白衣天使,-3.6730743717373007
关键,-10.28711559640992
麻烦,-10.566173765814648
颜值,-9.756288445870377
昨天,-10.95894951361345
勤洗手,3.292073974880261
上海,-10.421190399903846
明明,-10.550484306065725
蓝,-10.298788932727184
活着,-9.321458605986141
别说,-10.268779225781447
甜,-10.01011123282703
一辈子,-9.92853267463511
装修,-10.507535421883437
颜色,-10.18104614320891
眼神,-9.477169109401979
酒,-9.761988421943126
山东,-9.25099447765451
广告,-10.036954163844628
几年,-10.396372853652492
脖子,-10.826895979857325
社会,-11.120356396263197
吹,-11.029111782431274
地,-10.266989542548274
英语,-10.248911336731695
皱眉,-8.52347165963391
微信,-10.316116490886722
早,-10.25791357314351
分钟,-10.3966848231364
压力,-10.790729762402513
学会,-10.20015826583188
听说,-10.767104686220549
马上,-9.950730750035088
能力,-10.551065918633684
医院,-10.023271217899762
说实话,-10.356668925797852
意大利,-6.006471891458167
穷,-10.41268403702609
小时,-10.498729435337234
好玩,-9.859804566187055
色色色,0.8033970701493285
戴,-10.009693627332448
事情,-10.011447814319556
能量,-8.088343817601618
女神,-8.72012309704346
梦,-9.818369405987706
哥们,-10.511276428868264
菜刀,2.9637980241313304
是因为,-10.710962924479704
文化,-10.183282756285173
东北,-10.106031892090249
拥有,-9.95602318761907
祝,-4.486684878009498
坚持,-8.351356283891963
不看,-10.169361048315885
随便,-10.812606530150628
鞋,-10.740398008249459
北京,-10.326940305578896
认真,-10.443404637044635
设计,-10.537242327372958
模仿,-10.614990667474318
发型,-10.162388873302326
并,-10.845127741590984
确定,-10.463701563609433
男孩,-9.808387590742106
来看,-9.643756601899323
蚊子,-10.763563792635495
姐妹,-9.966103023935831
仙女,-10.123926696347729
强,-6.604986467786599
明星,-8.962874596474409
推荐,-10.275884623686872
全是,-9.859998215176377
完美,-9.972086049453651
吐舌,-9.892974987506872
这边,-10.220616055916826
开学,-10.456513497014068
外面,-10.980289977815273
慢慢,-10.614580373073371
追,-10.861026732898749
毕业,-11.045865394842053
没错,-9.808613634801912
曾经,-10.797873003662785
收藏,-9.95650393219896
演员,-10.063113610876469
上去,-9.371590669286677
司机,-9.114157550274287
王者,-10.37049851453455
傻子,-10.57759192209958
沙雕,-10.431628015738108
接受,-10.68575293525315
强大,-8.93155923998956
棒,-6.534453037792272
太好了,-7.976678092928599
哈,-9.682702051460707
星星,-9.990074672366632
玻璃,-10.40269091727359
腰,-8.653410098746317
武汉,-4.556999924330203
统一,-11.182617603612975
就要,-10.19988951455031
啥时候,-9.8916257851423
家庭,-10.847713037587734
无,-9.715867362078003
一口,-10.417563103281923
最美,-8.735720868961971
我来,-9.682680437382828
人间,-10.034071338105482
接,-9.66411139630053
妹子,-10.727004529335789
差,-9.802095975522297
李,-9.767496807165118
名,-8.990716147296864
高手,-8.934389163802939
呦,-9.499147816827309
干净,-10.520172097428988
赚,-10.05336475972049
实在,-10.539053130402552
后续,-9.995290930673438
缺,-10.242091803659097
做到,-10.229001019883954
花花,-9.891753013934718
欺负,-10.472782161993752
包,-10.76618899196263
斤,-10.493650836519084
最惨,-5.052765049073645
张,-9.858297795770467
闭嘴,-5.724893450708193
如此,-9.748745461851668
怀疑,-10.67867608222819
亿,-9.34540595530151
恭喜,-6.998362774816475
没人,-10.700607418604102
关,-8.850464128987221
面前,-10.778773929833164
湖北,-5.982719758133621
河南,-8.898606586485013
绝,-10.26734649404971
认为,-10.674940451763154
梦想,-9.189784196269814
配,-10.328271760054639
这次,-8.979674376109534
飞,-10.360455526421969
喵,-9.48713334766359
成为,-10.32687332008492
抖,-9.804509327151086
委屈,-10.449080139045348
大叔,-9.669669619666667
惊喜,-5.629139029706755
男孩子,-11.089968506291871
眼泪,-9.826851050327702
上次,-10.781568407425485
身体,-9.694940321017397
可怕,-10.209734127966655
生命,-9.730352962036681
表示,-10.241046368108345
设置,-11.48354177905428
沙发,-10.047307849361175
太阳,-1.2067003697169862
赚钱,-10.428241983545359
同样,-10.202620568061109
不少,-10.16978583289043
任何,-10.052924829225164
老人,-9.765527657236971
表情,-8.463878281651219
回复,-9.392616305616025
感情,-10.14042866008689
撇嘴,-11.064393755415367
阿巴,-5.4476168790281765
歌名,-8.942834172038252
忘记,-10.504863327562832
深圳,-9.09300852315311
懵,-10.01754562813615
奥利,-9.090234712364405
买不起,-10.308727459933094
国内,-10.11325824929081
杨,-10.137200235273347
吐,-8.410195924837197
凭,-10.786080870023113
妈呀,-10.461347038358268
滴,-8.91514550089597
一块,-10.81291346105678
到位,-7.384596390342231
两,-10.438990440572248
管,-10.806070305933465
全部,-10.425313801230832
教育,-10.43195368203569
绿地,-10.228196424947956
第二个,-10.353078234407603
泡面,-10.6577967492292
一套,-10.515197010620533
想想,-10.30937461285914
鸭,-9.841611766208414
面包,-10.63389594793843
美好,-9.49580023078402
+,-9.554543310093138
记住,-9.851707836621943
红,-10.49316232603307
作为,-10.361231782252009
背景音乐,-9.749538267946122
浪费,-10.159236598117346
没想到,-10.71387303986757
外国,-10.063454524465103
当然,-10.240866743458346
上学,-10.247909076378454
好样,-6.216885170177209
大人,-9.37988779650926
互粉,1.613275602371877
这部,-10.441243890357503
郭,-4.469044028004442
丶,-9.984335150750589
泰国,-9.621977973964874
代表,-9.984194001967515
垃圾,-10.359318876442465
洗,-10.24386526939667
久,-10.838456186413778
身上,-10.940042166636891
块钱,-10.521803490671157
大佬,-9.598755365540852
她们,-10.529938128579087
学生,-9.75272940596636
全世界,-9.082099304195209
砸,-11.230547301793706
心碎,-5.7357703489613625
萱,-9.601865149248674
病毒,-8.977896340037406
买个,-10.23045721324498
友谊,-1.437520022109519
得意,-2.739640165856788
儿,-9.605443276507172
看不到,-10.302813892600126
一边,-9.663948899841728
一把,-10.518347010588613
拍照,-10.692961946847507
刀,-10.39785030577266
高兴,-7.412880539896794
小朋友,-10.183403003487117
装,-10.514040042201342
恐惧,-9.79888647294803
一场,-10.278200796008417
我刚,-11.36920461070175
呐,-9.873380040613824
春晚,-9.978337303083197
包拯,-10.856663289583818
呆,-10.647227110917656
影响,-10.743636815803448
伟大,-7.520129640598672
对不起,-10.520440248208155
摸头,-7.267066840080404
离开,-10.893565288927384
鸡蛋,-10.210158627921604
樱桃,-10.227395236789716
棒棒,-8.789535814785395
下雨,-10.75569124785412
看起来,-9.957951359717969
放在,-10.872887226807839
输,-10.462481009123277
外国人,-9.98686374256146
粉,-9.68062328290294
喊,-10.678583193864053
米,-10.415617944848071
区,-9.67754822959795
亲,-8.225595769262739
减肥,-10.42793687908332
同意,-9.542840934318006
叔叔,-7.674850770116479
速度,-9.81395076837601
毕竟,-10.810020718373604
橘子,-10.490898685670365
农村,-10.293329454803802
出门,-9.17199247444734
听歌,-10.280971195882278
胜利,2.849981664762415
乱,-10.556757477541822
咖啡,4.093292764017168
飞吻,-1.0341088675213337
半天,-10.331755675648129
块,-10.654583513916213
咱们,-10.195241806448045
难受,-9.758866128976374
美丽,-6.438143347087784
累,-10.795102043019241
撞,-10.962243558857185
我爱你,-7.258340583216464
沾,-7.046811350369614
猪头,0.15339207302227614
珍惜,-10.197406852879055
有时候,-11.240032668609881
年龄,-10.500951109528982
冲,-8.612216168430852
风,-10.176908596409623
没什么,-9.785214135100302
刹车,-11.049294465969071
大哭,-10.324079875999871
取消,-9.689854536571337
嘴,-9.659833301175487
嫂子,-10.910514851495236
今晚,-9.907615271393324
太难,-10.225101894908196
身边,-10.936099758138127
收,-10.030298397702238
咯,-10.163381192779227
左右,-10.578734617487035
眼前,-10.249350551704259
也好,-10.068021659328227
往,-10.301750100740968
味,-9.94306868007516
考虑,-10.760558357392108
套路,-10.459648743367065
