word,sentiment
红旗,96.74623389
运动,128.4437184
五,99.38391053
神仙,132.8949934
生日,58.21452281
鸡蛋,-23.04666972
情侣,117.5374895
装,46.07592945
活到,8.192159936
套路,44.21435519
慢慢,57.10076845
语文,91.07699205
母亲,155.3418974
国内,80.13782675
亿,98.04463735
再也,-23.5032005
鼠,239.3408719
买个,33.381457
元,73.08114674
担心,132.5946003
热巴,144.4408337
嘞,180.1845702
无敌,235.6662215
宝,160.9179318
派,75.94702032
想法,98.67331928
雪,7.531240108
儿媳妇,86.98556782
内幕,-34.26775958
不少,68.75036309
外国,137.985438
恐怖,206.2102067
派对,423.2270834
头像,85.66197982
穷人,75.22584842
乖乖,156.0826985
听歌,24.49116443
大大,69.57051389
左边,187.0915527
风,178.0778714
历史,56.32254207
方法,60.29095185
女主,110.4540401
吐舌,38.04018509
得到,95.84938347
发生,40.68710712
搭,132.1481314
实力,109.6565031
心中,224.8674209
做好,75.59987844
绝,188.4769927
球,76.62674655
山东,182.1356776
杀,34.4758984
用来,-25.35108346
伤心,61.03243617
没钱,19.65870719
太漂亮,305.0776089
小熊,105.898027
随便,24.43993453
进来,-23.59572365
春天,184.7424291
沙雕,154.8883654
唱出,169.4508921
血,194.2227862
广西,101.1374359
看不到,-57.25526989
大佬,87.16142738
加班,-13.47861704
自豪,301.0074358
萱,222.5762643
红尘,174.7462901
认为,48.95877937
年龄,138.5535799
地址,24.20794311
下雨,35.49281961
最爱,168.8127567
挖,-21.33631344
主持人,92.63598133
合适,131.9755856
心酸,196.8875005
陌生人,178.3717016
毕竟,47.10830523
点个,284.2039283
风景,197.8339918
一半,66.20665652
版,70.06841331
放下,-13.3929821
失去,78.88329593
表演,161.4800295
一家,131.0714742
医护人员,167.4685684
一脸,96.76800408
爸,85.87755969
拍照,71.37631845
害,96.97458608
一位,103.0377249
精英,-17.78245622
到位,247.7824817
千万,31.04864846
仔,112.9163846
叫做,193.3960528
嗓子,236.5750399
承认,133.7659171
蛋糕,310.028087
选,67.74181056
吓死,4.930026889
虫子,57.67936638
果,-21.00238669
背景墙,158.4702782
卡,50.67756483
身高,46.09272404
领导,273.324061
刘,155.6465562
疯,32.20217816
码,53.62113878
不住,22.94267142
这位,212.7987496
花花,208.0880412
传说,78.89816182
几次,-0.166086903
赚钱,21.51225604
北京,112.9084074
有时候,99.77701807
徐,109.5722686
课,27.82915716
整,109.8758914
安安,179.6796137
啤酒,228.2199418
生病,49.54990774
电脑,-20.63947948
气,85.80776312
舔,-18.15875838
存在,92.4599674
貂蝉,109.0018803
动,27.06374171
哥们,76.14552856
多人,82.92906372
整个,44.11637729
布丁,190.0042974
瓜子,48.56020794
泡面,30.67274827
家人,111.9136837
速度,81.88006366
激动,166.5497665
贼,136.4562645
辽,257.6347262
精彩,183.1003128
七,102.1221252
同样,103.3751426
搜,-22.31010297
蚊子,33.18321196
放心,66.0524111
回忆,137.0581915
耳朵,139.7834287
自信,147.4854813
逗,231.7476678
头盔,90.45958882
农村,104.4024571
重庆,9.873519064
湖南,156.4900994
小孩子,139.2535086
迷你,-9.408745523
郭,375.9595069
背景,102.1858504
兔,113.6585447
原谅,38.34404351
一声,90.62097369
耶耶耶,210.6779928
熬夜,52.02717996
蛮,242.1086159
老乡,204.8842428
文案,102.9255612
主播,85.68355823
拆,68.83128991
影响,64.35058685
羊,110.9308675
时代,139.7931214
拿走,124.6927643
司机,83.95280143
喔,101.4134417
在线,123.2403605
画面,173.0658173
刚好,80.36122079
见到,72.64021039
舞蹈,236.8897284
五个,51.56731199
违和感,164.4776818
绿色,142.1039706
一段,77.48568284
证明,115.7173723
受,44.01347294
云南,175.2931948
姥姥,254.9701521
万岁,330.7377887
乌龟,48.48290279
姐,123.7819262
完全,83.06923736
日子,94.43198174
久,54.46615694
完整,97.35754814
瞅,39.41944408
炸,54.60831358
不可,104.0758681
猜,54.11148738
不好意思,56.27525611
回头,66.26199075
果断,117.1507199
房间,86.36837655
不知,118.3890064
口红,16.98555865
下集,-7.380407414
夫人,76.56380744
抽,27.03366634
你俩,129.3164402
体验,41.11041104
惊雷,125.6682334
方式,115.8011349
双胞胎,186.4350386
董,307.8751287
剪辑,20.46067127
宽,81.2901779
重新,32.16431755
炸弹,152.4827294
公司,46.15399395
红心,220.7501732
耳机,-1.716855507
失望,92.03704406
第一眼,28.69656462
控制,88.48336823
错过,46.58297756
毛,34.54393107
图,72.74241197
没过,19.7817931
内,34.20517045
弦,88.16904115
感受,-10.2755018
高兴,168.4623741
老林,120.723477
隔壁,101.9729728
啾,128.2719162
下坠,-37.14383776
一块,74.90373186
基本,61.44182393
注意安全,171.8052553
脸上,44.9302652
舅舅,113.8193371
保存,25.49937819
白色,119.1336867
清楚,110.3560468
系列,65.87880277
晚,67.51046362
熟悉,158.6243079
谣言,165.0015894
纸,99.64444177
瞬间,90.6125883
早上,-28.06401177
拼,76.83746813
找个,100.6163322
饭,41.47252966
以上,54.88775357
位置,-27.44671112
嫁,100.2049828
娃娃,92.77045841
熊,58.38482008
店,51.0788559
礼物,349.2262969
霸气,254.6238278
严重,32.01905595
待遇,114.1408647
钥匙,-30.17951775
软件,-12.80687402
这辈子,79.40369071
撩,143.8389807
没什么,101.7866043
做梦,21.92624377
一模一样,89.68606714
父亲,161.6133643
故意,70.86618295
捏,93.54065949
好羡慕,112.3535851
赵,119.3829415
长发,162.9864168
会长,91.89983088
被子,78.18197766
韩国,85.6689002
撒,53.45433072
剧名,59.7784655
学长,77.06249848
发货,6.254073528
介绍,75.57473413
遍,48.14976847
面,51.73173013
经典,150.4693154
门,33.39969928
真美,182.6287006
歌曲,167.0088634
转,50.65688182
壳,-122.741327
尬笑,54.86435967
孤独,145.8449676
嫌弃,76.63187833
转发,156.5201575
暴起,258.6776693
小学生,66.58369051
喝酒,2.339901829
跪,83.80349497
重,52.80278718
功夫,125.6995196
没见,58.40586519
女装,166.1021545
山,80.18575438
京东,184.0048342
年代,85.45924677
直播间,-22.19502427
遗憾,90.61452412
蹄子,-55.80664391
下午,172.4523175
华为,-14.29759283
妲,101.3206693
坑,60.00615645
早上好,289.4354552
推,21.64683419
文化,113.1384187
微,48.22157583
来个,103.797749
